"DATE","PN01652XM","PN01654XM","PN01655XM","PN01660XM","PN01661XM","PN01662XM","PN01664XM"
May20,237.725063518376,1716.6119047619,16.2887619047619,28.7971428571429,200.0957484176,116.736267557,565.181254657105
Jun20,261.024061648713,1732.21818181818,17.7127272727273,38.3072727272727,190.900277006727,121.486874821773,604.738006226518
Jul20,288.889969244938,1843.31304347826,20.5337391304348,40.704347826087,192.457164655183,123.256890513522,653.239268214348
Ago20,295.18720547811,1968.03095238095,27.0029047619048,42.3390476190476,192.278961463633,121.10426986,714.885628893867
Sep20,304.469755464358,1922.21363636364,25.7735,39.6368181818182,209.451675316895,135.051030237136,755.403920416382
Oct20,304.032656806895,1900.275,24.2304545454545,39.3959090909091,232.963474525664,148.937289606955,752.668184162718
Nov20,320.391731501704,1863.49285714286,24.0452380952381,41.3795238095238,238.226096418567,159.15556889225,838.879904076924
Dic20,351.917859003231,1859.64782608696,25.0394782608696,47.0752173913043,243.56287310807,167.494834345239,887.916553666006
Ene21,361.041166970931,1868.13333333333,25.9040952380952,51.8457142857143,269.204543653033,196.803811918,976.89452959122
Feb21,383.750484990309,1808.175,27.2934,59.069,270.46126603237,209.75901619655,1065.41695171958
Mar21,408.458943086612,1718.22826086957,25.6478260869565,62.3330434782609,254.921472267183,209.610315404609,1253.07395009322
Abr21,421.078302554279,1758.43863636364,25.6475909090909,61.7027272727273,275.373232040041,236.507065391267,1354.45500276147
May21,461.376879023019,1851.37380952381,27.5197619047619,65.2238095238095,297.160383285267,268.997704059,1643.77187652845
Jun21,436.012583786,1834.56590909091,26.9954090909091,71.3781818181818,272.525594487141,263.324456432625,1673.76953711846
Jul21,427.900487030073,1807.09318181818,25.7104545454546,72.6163636363636,264.391873008618,250.426867205682,1597.93053453425
Ago21,424.424318988801,1784.62954545455,23.9859090909091,67.7304545454545,296.56767224315,234.983782106659,1534.85325936348
Sep21,422.932618434239,1777.25227272727,23.3006818181818,71.5413636363636,296.346374896664,198.890244543614,1476.3405707567
Oct21,443.811538733549,1776.85476190476,23.4126666666667,81.4766666666667,316.031854030048,199.203401166,1549.14997565348
Nov21,442.954598408887,1820.23409090909,24.1909090909091,79.0722727272727,352.23439343855,217.715431215068,1477.36772447861
Dic21,433.319749994173,1788.02826086957,22.5483478260869,71.8065217391304,389.379488895417,227.694040557717,1406.34794160208
Ene22,443.247223988096,1816.92380952381,23.1479523809524,83.2504761904762,367.130906013667,233.56158237125,1447.70218885511
Feb22,450.932050719019,1856.295,23.54205,91.622,364.1485415189,249.648906711462,1529.30262120081
Mar22,464.369133037125,1947.82826086957,25.3136086956522,108.502608695652,454.967011876565,283.614087952924,1688.30958954256
Abr22,462.304581052218,1936.69523809524,24.5850952380952,102.018571428571,507.819949236838,299.311265623131,1805.84838767772
May22,425.633555273356,1849,21.9128181818182,109.798181818182,532.107381337114,303.717187880432,1961.01182598002
Jun22,411.475287869666,1834.83181818182,21.5555909090909,114.629545454545,459.5719573277,299.556677642727,1776.07404782005
Jul22,341.545335084434,1736.37142857143,19.1124285714286,102.032380952381,372.68620508,267.472183941375,1488.72916604181
Ago22,361.802037639144,1765.02826086957,19.7241304347826,93.6591304347826,374.102891925091,263.720278623033,1585.26744540148
Sep22,350.840296578184,1682.13409090909,18.9120909090909,84.3959090909091,393.679628555977,261.879462303614,1570.11218980755
Oct22,345.692464989787,1664.44523809524,19.4260952380952,87.5547619047619,418.948286123733,258.199552443,1564.47370043333
Nov22,364.232611626193,1726.44772727273,21.0264545454545,84.0777272727273,430.790776019577,251.317136797125,1733.98579775181
Dic22,379.288785659567,1797.54090909091,23.3678636363636,76.5795454545455,382.426867258227,249.61714370417,1515.62794799302
Ene23,406.296087888575,1894.06818181818,23.7526363636364,78.2963636363636,367.228332518409,257.025534656625,1476.82658983487
Feb23,406.201039154537,1853.431,21.92125,76.8065,378.53370650684,258.674082560575,1397.03628475939
Mar23,400.781399189704,1915.33565217391,21.976347826087,73.2778260869565,355.715061218848,246.175727480641,1310.94529393704
Abr23,399.896105812783,2001.641,25.0049,79.509,365.05794835419,252.458816369025,1241.77573841807
May23,374.364581088165,1991.18,24.2218260869565,71.6117391304348,357.380515003365,235.522760773831,1168.03781908842
Jun23,380.392873482034,1941.1,23.4172272727273,70.3190909090909,356.831532655182,241.539939679619,1285.24488392902
Jul23,383.070640061564,1949.20142857143,24.1134761904762,75.7666666666667,347.6086227593,214.47734913325,1544.21741781262
Ago23,378.888668627061,1918.16695652174,23.4700869565217,81.3860869565218,303.173552344828,198.114355247527,1563.20684087768
Sep23,375.159773053998,1919.15476190476,23.1544285714286,89.1902380952381,292.300590165033,177.494617188,1455.9327795688
Oct23,360.136881972864,1916.59090909091,22.3535454545455,85.5118181818182,256.876114211086,179.80531682222,1260.06208061602
Nov23,370.906608191847,1985.71045454545,23.5014545454545,77.5836363636363,261.669498244414,171.784302043057,1183.26104527507
Dic23,381.203351453226,2035.70619047619,23.9664761904762,71.9661904761905,270.197498683,171.630152293425,1148.62413336644
